ID,Station Name,CPO / Operator,Ownership,State,District,City,Location / Address,Latitude,Longitude,Connector Count,Max Power (kW),Connector Categories,Connector Types,Charger Ratings (kW),Connector Ratings (kW),Record Count,Source,Snapshot Date
BEE-00080,Ather - Visakhapatnam,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Vuda 100 Road, Survey No 1, Yendada-Madhurawada, Yendada-Madhurawada, Rushikonda, Visakhapatnam, Andhra Pradesh 530045",17.788201,83.367486,1,3.3,Other,(IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-00081,Ather - Visakhapatnam,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Brts Rd, A Zone, Sujatha Nagar, Pendurthi, Visakhapatnam, Andhra Pradesh",17.799256,83.210797,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-00082,Ather - Visakhapatnam,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"ƌĞĂϱϭͲdŚĞĂĨĠ,ŝĚĞŽƵƚ͕,ŝůůsŝĞǁŽŶǀĞŶƚŝŽŶƐ͕/ƚ^Ğǌ͕,ŝůůEŽ͘ϮWůŽƚͲ&͕KŶ dŚĞtĂǇdŽDŽƵƌŝdĞĐŚ͕ŶĚŚƌĂWƌĂĚĞƐŚ (IS-17017-2-7)",17.80835,83.388801,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-00083,Ather - Visakhapatnam,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Road No Sd - 8, Opt Cmr Gardens, Nh 16, Kommadi, Madhurawada, Visakhapatnam, Andhra Pradesh 530048 (IS-17017-2-7)",17.828426,83.358484,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-00084,Ather - Visakhapatnam,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Anandapuram Junction Bus Stop, Nh16, Visakhapatnam, Andhra Pradesh 531163 (IS-17017-2-7)",17.899058,83.38611,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-00085,Ather - Visakhapatnam,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"39Jp+24W, Nh26, Vt Agraharam, Vizianagaram, Andhra Pradesh 535005",18.080144,83.385351,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-00086,Ather - Visakhapatnam,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Door No:8-6-82 Gorlevari Street, Srikakulam, Dhavala Colony, Ranasthali, New Colony, Srikakulam, Andhra Pradesh 532001 (IS-17017-2-7)",18.295429,83.897328,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-00087,Ather - Visakhapatnam,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Patrunivalasa Rural, Andhra Pradesh 532001, India",18.308178,83.91681,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-00088,Ather - Visakhapatnam,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Near R.T.C Complex Araku Valley, Visakhapatnam, Andhra Pradesh 531149",18.322594,82.877652,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-00089,Ather - Visakhapatnam,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Araku Valley, Andhra Pradesh 531151",18.337204,82.877926,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-00090,HPCL - Prakasam,HPCL,Govt.,Andhra Pradesh,Prakasam,Prakasam,Throvagunta,15.535921,80.049446,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-00091,HPCL - Parastyalluru,HPCL,Govt.,Andhra Pradesh,Guntur,Parastyalluru,"113 Talluru, Guntur District",16.314509,80.234502,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00092,HPCL - Prakasam,HPCL,Govt.,Andhra Pradesh,Prakasam,Prakasam,Addanki,15.820702,79.97308,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00093,HPCL - Vipparla,HPCL,Govt.,Andhra Pradesh,Guntur,Vipparla,Adhoc Sri Padmavathi Fs Vipparla,16.328891,79.946005,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00094,HPCL - East Godavari,HPCL,Govt.,Andhra Pradesh,East Godavari,East Godavari,Amalapuram,16.54,81.985655,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00095,HPCL - Tirupati,HPCL,Govt.,Andhra Pradesh,Tirupati,Tirupati,Andhra Pradesh,13.67531,79.353716,1,60.0,CCS2 / CCS,CCS-II,60.0,60.0,1,BEE,2025-10-26
BEE-00096,HPCL - Makkapeta,HPCL,Govt.,Andhra Pradesh,Guntur,Makkapeta,Anna Filling Station Makkapeta,16.928545,80.200722,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00097,HPCL - Chittoor,HPCL,Govt.,Andhra Pradesh,Chittoor,Chittoor,Aragonda,13.210049,78.91759,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-00098,HPCL - Atmakur,HPCL,Govt.,Andhra Pradesh,Sri Potti Sriramulu Nellore Nandyal,Atmakur,Type-II AC .,15.881666,78.66085,1,7.0,,,7.0,7.0,1,BEE,2025-10-26
BEE-00099,HPCL - Proddutur,HPCL,Govt.,Andhra Pradesh,Y.S.R Kadapa,Proddutur,B M M Filling Station Proddutur,14.738012,78.547984,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00100,HPCL - Sri Potti Sriramulu,HPCL,Govt.,Andhra Pradesh,Y.S.R Kadapa,Sri Potti Sriramulu,B.V.Nagar . Nellore,14.437647,79.99124,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00101,HPCL - Ananthapuramu,HPCL,Govt.,Andhra Pradesh,Y.S.R Kadapa,Ananthapuramu,Bandamedapally,14.283,77.0091,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00102,HPCL - Nandyal,HPCL,Govt.,Andhra Pradesh,Y.S.R Kadapa,Nandyal,Bandi Atmakur,15.579996,78.528245,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00103,HPCL - Ananthapuramu,HPCL,Govt.,Andhra Pradesh,Ananthapuramu,Ananthapuramu,Battuvanipalli,14.506871,77.201487,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00104,HPCL - Anakapalli,HPCL,Govt.,Andhra Pradesh,Anakapalli,Anakapalli,Bayyavaram,17.656719,82.93227,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-00105,HPCL - Ananthapuramu,HPCL,Govt.,Andhra Pradesh,Ananthapuramu,Ananthapuramu,Beluguppa,14.715614,77.132404,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00106,HPCL - West Godavari,HPCL,Govt.,Andhra Pradesh,West Godavari,West Godavari,Bhimavaram,16.531248,81.538995,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00107,HPCL - Eluru,HPCL,Govt.,Andhra Pradesh,Eluru,Eluru,Borrampalem T Narsapuram (Md),17.088361,81.191042,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00108,HPCL - Sri Sathya Sai,HPCL,Govt.,Andhra Pradesh,Sri Sathya Sai,Sri Sathya Sai,C.K.Pally,14.27237,77.61578,1,60.0,CCS2 / CCS,CCS-II,60.0,60.0,1,BEE,2025-10-26
BEE-00109,HPCL - Chittoor,HPCL,Govt.,Andhra Pradesh,Chittoor,Chittoor,Chandragiri,13.578842,79.311173,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-00110,HPCL - East Godavari,HPCL,Govt.,Andhra Pradesh,East Godavari,East Godavari,ŚĞďƌŽůƵ,17.1,82.304024,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00111,HPCL - Kurnool,HPCL,Govt.,Andhra Pradesh,Kurnool,Kurnool,Chippagiri,15.220178,77.321892,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00112,HPCL - Nidadavolu,HPCL,Govt.,Andhra Pradesh,West Godavari,Nidadavolu,Coastal Filling Station Nidadavolu,16.925773,81.673478,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00113,HPCL - Palnadu,HPCL,Govt.,Andhra Pradesh,Palnadu,Palnadu,Dharnikotha,16.54569,80.36057,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00114,HPCL - Anakapalli,HPCL,Govt.,Andhra Pradesh,Anakapalli,Anakapalli,"Future Petroleum, Peda Boddepalli Peda Boddepalli",17.649236,82.631617,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00115,HPCL - Nandyal,HPCL,Govt.,Andhra Pradesh,Kurnool,Nandyal,G P Venkata Swamy Nandyal,15.486503,78.476252,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00116,HPCL - Prakasam,HPCL,Govt.,Andhra Pradesh,Prakasam,Prakasam,Garladinne,15.663359,79.404398,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00117,HPCL - Krishna,HPCL,Govt.,Andhra Pradesh,Krishna,Krishna,Gosala,16.4444,80.7529,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-00118,HPCL - Gowravaram,HPCL,Govt.,Andhra Pradesh,Sri Potti Sriramulu Nellore Sri Potti Sriramulu,Gowravaram,CCS-II . Nellore,14.807852,79.995006,1,30.0,,,30.0,30.0,1,BEE,2025-10-26
BEE-00119,HPCL - Kurnool,HPCL,Govt.,Andhra Pradesh,Kurnool,Kurnool,Gulyam,15.348932,77.087162,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00120,HPCL - Srikakulam,HPCL,Govt.,Andhra Pradesh,Srikakulam,Srikakulam,Gunalapadu,18.651916,84.36682,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00121,HPCL - Ananthapuramu,HPCL,Govt.,Andhra Pradesh,Ananthapuramu,Ananthapuramu,Guntakal,15.184945,77.381876,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00122,HPCL - Palasamudram,HPCL,Govt.,Andhra Pradesh,Ananthapuramu,Palasamudram,Gvr Quality Fuels Palasamudram,13.975367,77.673407,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00123,HPCL - Manchala,HPCL,Govt.,Andhra Pradesh,Guntur,Manchala,Hari Hara Petro Products Manchala,16.162342,80.537871,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00124,HPCL - Vizianagaram,HPCL,Govt.,Andhra Pradesh,Vizianagaram,Vizianagaram,Hiramandalam,18.69,83.948735,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00125,HPCL - Banaganapalli,HPCL,Govt.,Andhra Pradesh,Kurnool,Banaganapalli,Hp Ap Prisons Fuel Station Bgp Banaganapalli,15.319383,78.223144,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00126,HPCL - Dharmavaram,HPCL,Govt.,Andhra Pradesh,Ananthapuramu,Dharmavaram,"Hp Ap Prisons Fuel Station, Dharmavaram Dharmavaram",14.411522,77.717774,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00127,HPCL - Visakhapatnam,HPCL,Govt.,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Hsd Millennium, Siripuram Junction Visakhapatnam",17.72054,83.32041,3,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,3,BEE,2025-10-26
BEE-00128,HPCL - Penukonda,HPCL,Govt.,Andhra Pradesh,Ananthapuramu,Penukonda,Jagadeesh Shai Filling Station Penukonda,14.162506,77.611993,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00129,HPCL - Vengalampally,HPCL,Govt.,Andhra Pradesh,Sri Sathya Sai,Vengalampally,K.V. Seshaiah Setty Fuels Vengalampally,15.255078,77.754887,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00130,HPCL - Ananthapuramu,HPCL,Govt.,Andhra Pradesh,Ananthapuramu,Ananthapuramu,Kalluru,14.823732,77.576448,1,60.0,CCS2 / CCS,CCS-II,60.0,60.0,1,BEE,2025-10-26
BEE-00131,HPCL - Y.S.R.,HPCL,Govt.,Andhra Pradesh,Y.S.R Kadapa,Y.S.R.,Kamalapuram,14.589115,78.664898,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00132,HPCL - Chittoor,HPCL,Govt.,Andhra Pradesh,Y.S.R Kadapa,Chittoor,Kammarayanimitta,13.185471,79.0623,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00133,HPCL - Ananthapuramu,HPCL,Govt.,Andhra Pradesh,Y.S.R Kadapa,Ananthapuramu,Karidikonda,15.164991,77.63349,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-00134,HPCL - Hindupur,HPCL,Govt.,Andhra Pradesh,Y.S.R Kadapa,Hindupur,Kc Mani & Sons Hindupur,13.833915,77.494212,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00135,HPCL - Kurnool,HPCL,Govt.,Andhra Pradesh,Kurnool,Kurnool,Kodumur,15.688791,77.77681,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00136,HPCL - Kovvur,HPCL,Govt.,Andhra Pradesh,Sri Potti Sriramulu Nellore Sri Potti Sriramulu,Kovvur,CCS-II . Nellore,14.803349,79.56646,1,30.0,,,30.0,30.0,1,BEE,2025-10-26
BEE-00137,HPCL - Kurnool,HPCL,Govt.,Andhra Pradesh,Kurnool,Kurnool,Kurnool,15.833836,78.047529,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00138,HPCL - Kadapa,HPCL,Govt.,Andhra Pradesh,Ananthapuramu,Kadapa,"M G Brothers, Anantapur Anantapur",14.686952,77.583802,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00139,HPCL - Rajahmundry,HPCL,Govt.,Andhra Pradesh,Visakhapatnam,Rajahmundry,"M/Svisakha Filling Station, Mamidivada Mamidivada",17.528307,82.898012,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00140,HPCL - Kurnool,HPCL,Govt.,Andhra Pradesh,Kurnool,Kurnool,Mg Brothers-I Kurnool,15.828536,78.034747,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00141,HPCL - Dormamidi,HPCL,Govt.,Andhra Pradesh,West Godavari,Dormamidi,Ms Hsd Komaram Arjunudu Filling Station Dormamidi / West Godavari . District,17.273317,81.327861,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00142,HPCL - Podili,HPCL,Govt.,Andhra Pradesh,Prakasam,Podili,Ms/Hsd Chaitanya Petroleum Podili,15.597366,79.650261,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00143,HPCL - Konki,HPCL,Govt.,Andhra Pradesh,Prakasam,Konki,Ms/Hsd Chittem Jagannath Petroleums Konki Konanki Village,15.92911,80.077856,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00144,HPCL - Alluru,HPCL,Govt.,Andhra Pradesh,Prakasam,Alluru,Ms/Hsd Kankanala Filling Station Alluru Bus Stop,15.443424,80.126495,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00145,HPCL - Gonugunta,HPCL,Govt.,Andhra Pradesh,Prakasam,Gonugunta,Ms/Hsd Lalitha Filling Station Gonugunta,15.544933,79.862044,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00146,HPCL - Komarolu,HPCL,Govt.,Andhra Pradesh,Prakasam,Komarolu,Ms/Hsd Lalitha Petroleum Komarolu,15.271943,79.000146,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00147,HPCL - Bangarupalem,HPCL,Govt.,Andhra Pradesh,Chittoor,Bangarupalem,"Ms/Hsd Lucas & Co.,Nalagampalli Nalagampalli",13.201659,78.954668,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00148,HPCL - Kandulapuram,HPCL,Govt.,Andhra Pradesh,Prakasam,Kandulapuram,"Ms/Hsd Matha Petroleums, Kandulapuram",15.603385,79.133764,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00149,HPCL - Ongole,HPCL,Govt.,Andhra Pradesh,Prakasam,Ongole,Ms/Hsd Muthyala Filing Station Ongole Ongole,15.523122,80.046007,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00150,HPCL - Mynampadu,HPCL,Govt.,Andhra Pradesh,Prakasam,Mynampadu,Ms/Hsd Shourya Teja Oil Filling Station Mynampadu,15.567977,79.954581,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00151,HPCL - Thavanampalle,HPCL,Govt.,Andhra Pradesh,Chittoor,Thavanampalle,Ms/Hsd Sri Naga Narasimha Bharathi Fuels Aragonda,13.210049,78.91759,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00152,HPCL - Korisapadu,HPCL,Govt.,Andhra Pradesh,Prakasam,Korisapadu,Ms/Hsd Sri Savitri Service Station Korisa Korisapadu,15.719488,80.01274,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00153,HPCL - Renangivaram,HPCL,Govt.,Andhra Pradesh,Prakasam,Renangivaram,Ms/Hsd Victory Petroleums Renangivaram Village,15.804819,80.039757,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00154,HPCL - Varadaiahpalem,HPCL,Govt.,Andhra Pradesh,Chittoor,Varadaiahpalem,Ms/Hsd Vinayaka Petrol Pump Varadayyapalem,13.604918,79.950862,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00155,HPCL - Ananthavaram,HPCL,Govt.,Andhra Pradesh,Guntur,Ananthavaram,Ms/Hsd Vyshnavi &Co Ananthavaram Village,15.339539,80.073355,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00156,HPCL - Addanki,HPCL,Govt.,Andhra Pradesh,Prakasam,Addanki,"Mshsd Adhoc-A.N. Rani Petroleums Ckpalli Ckpalli, Addanki",15.914829,79.952871,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00157,HPCL - Mshsd Chaitanya Rakesh Filling Station Duvvuru,HPCL,Govt.,Andhra Pradesh,Sri Potti Sriramulu Nellore Duvvuru,Mshsd Chaitanya Rakesh Filling Station Duvvuru,Type-II AC .,14.547955,79.850714,1,7.4,,,7.4,7.4,1,BEE,2025-10-26
BEE-00158,HPCL - Kondayapalem,HPCL,Govt.,Andhra Pradesh,Guntur,Kondayapalem,Mshsd Coco Kondayapalem Kondayapalem / Guntur District,16.192523,79.817251,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00159,HPCL - Adavuladeevi,HPCL,Govt.,Andhra Pradesh,Guntur,Adavuladeevi,DƐŚƐĚŚŝǇĂ&ŝůůŝŶŐ^ƚĂƚŝŽŶĚĂǀƵůĂĚĞĞǀŝͬ'ƵŶƚƵƌŝƐƚƌŝĐƚ .,15.900869,80.771014,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00160,HPCL - Chinakakani,HPCL,Govt.,Andhra Pradesh,Guntur,Chinakakani,DƐŚƐĚ<ĂůǇĂŶŝ&ŝůůŝŶŐ^ƚĂƚŝŽŶŚŝŶĂŬĂŬĂŶŝͬ'ƵŶƚƵƌŝƐƚƌŝĐƚ .,16.414319,80.560096,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00161,HPCL - Savalyapuram,HPCL,Govt.,Andhra Pradesh,Guntur,Savalyapuram,DƐŚƐĚDƉƌKŝů&ŝůůŝŶŐ^ĂǀĂůǇĂƉƵƌĂŵͬ'ƵŶƚƵƌŝƐƚƌŝĐƚ,16.110043,79.822564,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00162,HPCL - Rajahmundry (Urban),HPCL,Govt.,Andhra Pradesh,East Godavari,Rajahmundry (Urban),"Mshsd Prakash Filling Station, Palivela Palivela",16.689823,81.896501,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00163,HPCL - Edara,HPCL,Govt.,Andhra Pradesh,Prakasam,Edara,Mshsd R R Petroleums-Edara Edara,15.911951,79.818024,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00164,HPCL - Rajahmundry (Urban),HPCL,Govt.,Andhra Pradesh,East Godavari,Rajahmundry (Urban),"Mshsd Sree Kovvuri Sesha Ratnam Fuels, St Rajapuram St Rajapuram .",16.415072,81.603277,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00165,HPCL - Rajahmundry (Urban),HPCL,Govt.,Andhra Pradesh,East Godavari,Rajahmundry (Urban),Mshsd Sri Radha Petro Fill Vedireswaram,16.747273,81.851585,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00166,HPCL - Allapadu,HPCL,Govt.,Andhra Pradesh,Krishna,Allapadu,Mshsd Sri Raja Rajeswari Srinivasa Petro Allapadu / Krishna District,16.583031,81.320432,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00167,HPCL - Arumbaka,HPCL,Govt.,Andhra Pradesh,Guntur,Arumbaka,Mshsd Sri Sai Hariharan Filling Station Arumbaka / Guntur District,16.036901,80.664229,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00168,HPCL - Rajahmundry (Urban),HPCL,Govt.,Andhra Pradesh,East Godavari,Rajahmundry (Urban),Mshsd Svln Enterprises,17.081478,82.135937,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-00169,HPCL - Sri Sathya Sai,HPCL,Govt.,Andhra Pradesh,Sri Sathya Sai,Sri Sathya Sai,Mudigubba,14.350252,77.991383,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-00170,HPCL - Prakasam,HPCL,Govt.,Andhra Pradesh,Prakasam,Prakasam,Mukthinutalapadu Village,15.526912,80.047375,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00171,HPCL - Mogalturu,HPCL,Govt.,Andhra Pradesh,West Godavari,Mogalturu,Mutyalamma Thali Fs Mogalturu,16.415072,81.603277,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00172,HPCL - Chittoor,HPCL,Govt.,Andhra Pradesh,Chittoor,Chittoor,Nagari,13.322188,79.98313,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00173,HPCL - Chittoor,HPCL,Govt.,Andhra Pradesh,Chittoor,Chittoor,Nalagampalli,13.201659,78.954668,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-00174,HPCL - Tadpatri,HPCL,Govt.,Andhra Pradesh,Ananthapuramu,Tadpatri,Ogeti Nagarangaiah Tadipatri,14.909407,77.9856,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00175,HPCL - Visakhapatnam,HPCL,Govt.,Andhra Pradesh,Visakhapatnam,Visakhapatnam,Old Gosala,17.771166,83.23533,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-00176,HPCL - Kurnool,HPCL,Govt.,Andhra Pradesh,Kurnool,Kurnool,Pattikonda,15.386283,77.510897,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00177,HPCL - Guntur,HPCL,Govt.,Andhra Pradesh,Guntur,Guntur,WĞĚĂƌĂǀƵƌƵ,16.227605,80.661326,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00178,HPCL - Kurnool,HPCL,Govt.,Andhra Pradesh,Kurnool,Kurnool,Peddatekur,15.730421,77.99605,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-00179,HPCL - Sri Sathya Sai,HPCL,Govt.,Andhra Pradesh,Sri Sathya Sai,Sri Sathya Sai,Penukonda,14.112437,77.597923,1,7.0,Type 2 AC,Type-II AC,7.0,7.0,1,BEE,2025-10-26
BEE-00180,HPCL - Police Welfare,HPCL,Govt.,Andhra Pradesh,Krishna,Police Welfare,Police Welfare Machilipatnam,16.192881,81.143082,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00181,HPCL - R Krishnapuram,HPCL,Govt.,Andhra Pradesh,Sri Potti Sriramulu Nellore Nandyal,R Krishnapuram,Type-II AC .,15.09159,78.589121,1,7.0,,,7.0,7.0,1,BEE,2025-10-26
BEE-00182,HPCL - Eluru,HPCL,Govt.,Andhra Pradesh,Eluru,Eluru,ZĂũƵŶĂŐƵůĂƉĂůůŝ,16.925209,81.107696,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-00183,HPCL - Kallur,HPCL,Govt.,Andhra Pradesh,Kurnool,Kallur,Ram Filling Station Kallur,14.921522,77.590417,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-00184,HPCL - Ananthapuramu,HPCL,Govt.,Andhra Pradesh,Ananthapuramu,Ananthapuramu,Raptadu,14.615992,77.600427,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
